sample_id,answer_changed,transition_group,stable_correct,broken,repaired,stable_wrong,stable_wrong_same,stable_wrong_different,gold_answer,clean_answer,swap_answer,clean_rationale_chars,swap_rationale_chars,clean_final_marker,swap_final_marker,skip_reason,clean_model_clean_rationale_clean_score_norm,clean_model_clean_rationale_clean_score_raw,clean_model_clean_rationale_clean_tokens,clean_model_clean_rationale_swap_score_norm,clean_model_clean_rationale_swap_score_raw,clean_model_clean_rationale_swap_tokens,clean_model_clean_rationale_gold_score_norm,clean_model_clean_rationale_gold_score_raw,clean_model_clean_rationale_gold_tokens,clean_model_clean_rationale_clean_minus_swap_margin_norm,clean_model_clean_rationale_clean_minus_swap_margin_raw,clean_model_swap_rationale_clean_score_norm,clean_model_swap_rationale_clean_score_raw,clean_model_swap_rationale_clean_tokens,clean_model_swap_rationale_swap_score_norm,clean_model_swap_rationale_swap_score_raw,clean_model_swap_rationale_swap_tokens,clean_model_swap_rationale_gold_score_norm,clean_model_swap_rationale_gold_score_raw,clean_model_swap_rationale_gold_tokens,clean_model_swap_rationale_clean_minus_swap_margin_norm,clean_model_swap_rationale_clean_minus_swap_margin_raw,direct_swap_model_clean_rationale_clean_score_norm,direct_swap_model_clean_rationale_clean_score_raw,direct_swap_model_clean_rationale_clean_tokens,direct_swap_model_clean_rationale_swap_score_norm,direct_swap_model_clean_rationale_swap_score_raw,direct_swap_model_clean_rationale_swap_tokens,direct_swap_model_clean_rationale_gold_score_norm,direct_swap_model_clean_rationale_gold_score_raw,direct_swap_model_clean_rationale_gold_tokens,direct_swap_model_clean_rationale_clean_minus_swap_margin_norm,direct_swap_model_clean_rationale_clean_minus_swap_margin_raw,direct_swap_model_swap_rationale_clean_score_norm,direct_swap_model_swap_rationale_clean_score_raw,direct_swap_model_swap_rationale_clean_tokens,direct_swap_model_swap_rationale_swap_score_norm,direct_swap_model_swap_rationale_swap_score_raw,direct_swap_model_swap_rationale_swap_tokens,direct_swap_model_swap_rationale_gold_score_norm,direct_swap_model_swap_rationale_gold_score_raw,direct_swap_model_swap_rationale_gold_tokens,direct_swap_model_swap_rationale_clean_minus_swap_margin_norm,direct_swap_model_swap_rationale_clean_minus_swap_margin_raw,clean_model_rationale_effect_norm,direct_swap_model_rationale_effect_norm,model_effect_clean_rationale_norm,model_effect_swap_rationale_norm,clean_model_rationale_effect_raw,direct_swap_model_rationale_effect_raw,model_effect_clean_rationale_raw,model_effect_swap_rationale_raw
mgsm_0151,True,repaired,False,False,True,False,False,False,5,4.75,5,281,576,答案,Final Answer: The answer is,,-0.010275084525346756,-0.05137542262673378,5,-3.9149980545043945,-7.829996109008789,2,-3.9149980545043945,-7.829996109008789,2,3.9047229699790478,7.778620686382055,-2.903989791870117,-14.519948959350586,5,-0.16134081780910492,-0.32268163561820984,2,-0.16134081780910492,-0.32268163561820984,2,-2.7426489740610123,-14.197267323732376,-0.026640579104423523,-0.13320289552211761,5,-3.471001625061035,-6.94200325012207,2,-3.471001625061035,-6.94200325012207,2,3.4443610459566116,6.808800354599953,-2.604163932800293,-13.020819664001465,5,-0.1173286885023117,-0.2346573770046234,2,-0.1173286885023117,-0.2346573770046234,2,-2.486835244297981,-12.786162286996841,-6.64737194404006,-5.931196290254593,-0.46036192402243614,0.2558137297630312,-21.97588801011443,-19.594962641596794,-0.9698203317821026,1.4111050367355347
mgsm_0152,True,broken,False,True,False,False,False,False,4,4,4.00,194,606,The answer is,Final Answer: The answer is,,-0.0026510555762797594,-0.005302111152559519,2,-2.020123100280762,-10.100615501403809,5,-0.0026510555762797594,-0.005302111152559519,2,2.017472044704482,10.095313390251249,-0.15441365540027618,-0.30882731080055237,2,-0.15573371648788453,-0.7786685824394226,5,-0.15441365540027618,-0.30882731080055237,2,0.0013200610876083485,0.46984127163887024,-0.0052015152759850025,-0.010403030551970005,2,-1.8447868347167968,-9.223934173583984,5,-0.0052015152759850025,-0.010403030551970005,2,1.8395853194408118,9.213531143032014,-0.1251927763223648,-0.2503855526447296,2,-0.09943966865539551,-0.49719834327697754,5,-0.1251927763223648,-0.2503855526447296,2,-0.025753107666969297,0.24681279063224792,-2.0161519836168735,-1.865338427107781,-0.17788672526367022,-0.027073168754577645,-9.625472118612379,-8.966718352399766,-0.8817822472192347,-0.22302848100662231
mgsm_0153,True,stable_wrong,False,False,False,True,False,True,48,18,5,370,777,none_found,none_found,,-0.0027345605194568634,-0.00820368155837059,3,-4.769604682922363,-9.539209365844727,2,-4.374364852905273,-13.12309455871582,3,4.766870122402906,9.531005684286356,-2.0299256642659507,-6.089776992797852,3,-0.7048802971839905,-1.409760594367981,2,-1.4247077306111653,-4.274123191833496,3,-1.3250453670819602,-4.680016398429871,-0.01384387786189715,-0.04153163358569145,3,-3.252209186553955,-6.50441837310791,2,-3.367131551106771,-10.101394653320312,3,3.238365308692058,6.462886739522219,-1.8015785217285156,-5.404735565185547,3,-1.040730357170105,-2.08146071434021,2,-1.6445350646972656,-4.933605194091797,3,-0.7608481645584106,-3.323274850845337,-6.091915489484867,-3.9992134732504687,-1.5285048137108483,0.5641972025235495,-14.211022082716227,-9.786161590367556,-3.0681189447641373,1.3567415475845337
mgsm_0154,True,stable_wrong,False,False,False,True,False,True,272,112,2,281,824,The answer is,Final Answer: The answer is,,-0.0025644502602517605,-0.010257801041007042,4,-5.481653690338135,-10.96330738067627,2,-4.016562461853027,-16.06624984741211,4,5.479089240077883,10.953049579635262,-3.6193108558654785,-14.477243423461914,4,-0.008409454487264156,-0.016818908974528313,2,-0.004233455751091242,-0.016933823004364967,4,-3.6109014013782144,-14.460424514487386,-0.003399717854335904,-0.013598871417343616,4,-4.483175277709961,-8.966350555419922,2,-3.413938283920288,-13.655753135681152,4,4.479775559855625,8.952751684002578,-3.100372076034546,-12.401488304138184,4,-0.0076282331719994545,-0.015256466343998909,2,-0.003914329223334789,-0.015657316893339157,4,-3.0927438428625464,-12.386231837794185,-9.089990641456097,-7.5725194027181715,-0.999313680222258,0.5181575585156679,-25.41347409412265,-21.338983521796763,-2.0002978956326842,2.074192676693201
mgsm_0155,False,stable_wrong,False,False,False,True,True,False,280,170,170,253,214,The answer is,答案是:,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0156,False,stable_correct,True,False,False,False,False,False,1400,1400,1400,289,687,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0157,True,stable_wrong,False,False,False,True,False,True,80,1,3,751,813,Final Answer: The answer is,none_found,,-1.6437842845916748,-3.2875685691833496,2,-2.229721784591675,-4.45944356918335,2,-1.7323835690816243,-5.197150707244873,3,0.5859375,1.171875,-0.0510600283741951,-0.1021200567483902,2,-1.4494975805282593,-2.8989951610565186,2,-3.6103909810384116,-10.831172943115234,3,1.3984375521540642,2.7968751043081284,-1.4907764196395874,-2.981552839279175,2,-2.107963800430298,-4.215927600860596,2,-1.7779541015625,-5.3338623046875,3,0.6171873807907104,1.234374761581421,-0.07865791767835617,-0.15731583535671234,2,-1.1724079847335815,-2.344815969467163,2,-3.2873401641845703,-9.862020492553711,3,1.0937500670552254,2.1875001341104507,0.8125000521540642,0.4765626862645149,0.03124988079071045,-0.3046874850988388,1.6250001043081284,0.9531253725290298,0.0624997615814209,-0.6093749701976776
mgsm_0158,False,stable_correct,True,False,False,False,False,False,34,34,34,102,513,The answer is,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0159,True,stable_wrong,False,False,False,True,False,True,15,8,3,517,387,the answer is,final answer,,-0.005531711503863335,-0.01106342300772667,2,-5.7985005378723145,-11.597001075744629,2,-4.561386426289876,-13.684159278869629,3,5.792968826368451,11.585937652736902,-2.767979145050049,-5.535958290100098,2,-0.010166607797145844,-0.020333215594291687,2,-3.5928478240966797,-10.778543472290039,3,-2.757812537252903,-5.515625074505806,-0.05248701199889183,-0.10497402399778366,2,-5.255612373352051,-10.511224746704102,2,-4.26784070332845,-12.803522109985352,3,5.203125361353159,10.406250722706318,-3.4381704330444336,-6.876340866088867,2,-0.016295600682497025,-0.03259120136499405,2,-3.412489573160807,-10.237468719482422,3,-3.4218748323619366,-6.843749664723873,-8.550781363621354,-8.625000193715096,-0.5898434650152922,-0.6640622951090336,-17.101562727242708,-17.25000038743019,-1.1796869300305843,-1.3281245902180672
mgsm_0160,False,stable_correct,True,False,False,False,False,False,16,16,16,558,457,Final Answer: The answer is,Final Answer: ,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0161,True,stable_wrong,False,False,False,True,False,True,32,33,8,256,819,The answer is,none_found,,-0.0018486236222088337,-0.005545870866626501,3,-6.174617767333984,-12.349235534667969,2,-3.9211193720499673,-11.763358116149902,3,6.1727691437117755,12.343689663801342,-2.394797166188558,-7.184391498565674,3,-3.175440788269043,-6.350881576538086,2,-3.1864636739095054,-9.559391021728516,3,0.7806436220804849,-0.8335099220275879,-0.003573500861724218,-0.010720502585172653,3,-5.005197525024414,-10.010395050048828,2,-3.422844568888346,-10.268533706665039,3,5.00162402416269,9.999674547463655,-2.1907731691996255,-6.572319507598877,3,-2.4429333209991455,-4.885866641998291,2,-2.7636896769205728,-8.291069030761719,3,0.25216015179952,-1.686452865600586,-5.392125521631291,-4.749463872363171,-1.1711451195490854,-0.5284834702809649,-13.17719958582893,-11.686127413064241,-2.3440151163376868,-0.852942943572998
mgsm_0162,True,stable_wrong,False,False,False,True,False,True,92,915.80,43.2,382,104,The answer is,答案是 ,,-0.002966162349496569,-0.020763136446475983,7,-4.447790908813476,-22.238954544067383,5,-3.3817834854125977,-10.145350456237793,3,4.44482474646398,22.218191407620907,-3.6717965262276784,-25.70257568359375,7,-0.001544909179210663,-0.007724545896053314,5,-4.4545637766520185,-13.363691329956055,3,-3.670251617048468,-25.694851137697697,-0.006492310868842261,-0.04544617608189583,7,-3.648741912841797,-18.243709564208984,5,-3.0726807912190757,-9.218042373657227,3,3.6422496019729547,18.19826338812709,-3.2116263253348216,-22.48138427734375,7,-0.008171068131923675,-0.04085534065961838,5,-3.460611343383789,-10.381834030151367,3,-3.203455257202898,-22.44052893668413,-8.115076363512447,-6.845704859175853,-0.8025751444910254,0.4667963598455698,-47.9130425453186,-40.63879232481122,-4.019928019493818,3.254322201013565
mgsm_0163,True,repaired,False,False,True,False,False,False,50,35,50,195,292,The answer is,The answer is,,-0.007047304262717565,-0.021141912788152695,3,-3.891259511311849,-11.673778533935547,3,-3.891259511311849,-11.673778533935547,3,3.8842122070491314,11.652636621147394,-4.120480219523112,-12.361440658569336,3,-0.00663191204269727,-0.019895736128091812,3,-0.00663191204269727,-0.019895736128091812,3,-4.113848307480415,-12.341544922441244,-0.0059331804513931274,-0.017799541354179382,3,-3.3561340967814126,-10.068402290344238,3,-3.3561340967814126,-10.068402290344238,3,3.3502009163300195,10.050602748990059,-3.4439738591512046,-10.331921577453613,3,-0.005091806252797444,-0.015275418758392334,3,-0.005091806252797444,-0.015275418758392334,3,-3.438882052898407,-10.316646158695221,-7.998060514529547,-6.789082969228426,-0.5340112907191119,0.6749662545820083,-23.99418154358864,-20.36724890768528,-1.6020338721573353,2.024898763746023
mgsm_0164,True,repaired,False,False,True,False,False,False,15,3,15,256,206,The answer is,答案是:,,-5.589986324310303,-11.179972648620605,2,-1.0964902242024739,-3.289470672607422,3,-1.0964902242024739,-3.289470672607422,3,-4.493496100107829,-7.890501976013184,-5.984134674072266,-11.968269348144531,2,-1.7291467984517415,-5.187440395355225,3,-1.7291467984517415,-5.187440395355225,3,-4.254987875620524,-6.780828952789307,-4.768063068389893,-9.536126136779785,2,-1.1269107659657795,-3.380732297897339,3,-1.1269107659657795,-3.380732297897339,3,-3.6411523024241133,-6.155393838882446,-4.846837520599365,-9.69367504119873,2,-1.4665478070576985,-4.399643421173096,3,-1.4665478070576985,-4.399643421173096,3,-3.380289713541667,-5.294031620025635,0.2385082244873047,0.2608625888824463,0.8523437976837158,0.8746981620788574,1.109673023223877,0.8613622188568115,1.7351081371307373,1.4867973327636719
mgsm_0165,False,stable_wrong,False,False,False,True,True,False,77,1500,1500,310,600,none_found,"Final Answer:
The answer is",clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0166,False,stable_correct,True,False,False,False,False,False,5,5,5,228,762,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0167,True,repaired,False,False,True,False,False,False,16,52,16,281,694,The answer is,The answer is,,-0.15682903925577799,-0.470487117767334,3,-3.0406761169433594,-9.122028350830078,3,-3.0406761169433594,-9.122028350830078,3,2.8838470776875815,8.651541233062744,-5.033905982971191,-15.101717948913574,3,-0.0037509513398011527,-0.011252854019403458,3,-0.0037509513398011527,-0.011252854019403458,3,-5.0301550316313905,-15.09046509489417,-0.060670082767804466,-0.1820102483034134,3,-2.70665709177653,-8.11997127532959,3,-2.70665709177653,-8.11997127532959,3,2.645987009008725,7.9379610270261765,-4.425591468811035,-13.276774406433105,3,-0.006527860959370931,-0.019583582878112793,3,-0.006527860959370931,-0.019583582878112793,3,-4.4190636078516645,-13.257190823554993,-7.914002109318972,-7.06505061686039,-0.23786006867885634,0.611091423779726,-23.742006327956915,-21.19515185058117,-0.7135802060365677,1.833274271339178
mgsm_0168,False,stable_correct,True,False,False,False,False,False,18,18,18,166,397,The answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0169,False,stable_correct,True,False,False,False,False,False,120,120,120,242,250,The answer is,The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0170,False,stable_correct,True,False,False,False,False,False,150,150,150,84,194,答案是:,the answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0171,False,stable_wrong,False,False,False,True,True,False,1210,1190,1190,172,191,The answer is,答案是 ,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0172,True,stable_wrong,False,False,False,True,False,True,51,37,4,246,343,The answer is,none_found,,-0.007302938650051753,-0.021908815950155258,3,-3.971837282180786,-7.943674564361572,2,-4.139496485392253,-12.418489456176758,3,3.9645343435307345,7.921765748411417,-0.004055848034719626,-0.012167544104158878,3,-3.1225764751434326,-6.245152950286865,2,-3.591766039530436,-10.775298118591309,3,3.118520627108713,6.232985406182706,-0.005804728716611862,-0.017414186149835587,3,-3.2897403240203857,-6.5794806480407715,2,-3.4662399291992188,-10.398719787597656,3,3.283935595303774,6.562066461890936,-0.015880301594734192,-0.047640904784202576,3,-2.5764780044555664,-5.152956008911133,2,-2.9879067738850913,-8.963720321655273,3,2.560597702860832,5.10531510412693,-0.8460137164220214,-0.7233378924429417,-0.6805987482269606,-0.5579229242478809,-1.6887803422287107,-1.4567513577640057,-1.359699286520481,-1.1276703020557761
mgsm_0173,True,repaired,False,False,True,False,False,False,18000,180,18000,361,691,none_found,the answer is,,-0.06516532599925995,-0.2606613039970398,4,-0.7669564882914225,-4.601738929748535,6,-0.7669564882914225,-4.601738929748535,6,0.7017911622921625,4.341077625751495,-0.22515200078487396,-0.9006080031394958,4,-0.15016029278437296,-0.9009617567062378,6,-0.15016029278437296,-0.9009617567062378,6,-0.074991708000501,0.00035375356674194336,-0.034294821321964264,-0.13717928528785706,4,-1.1486411889394124,-6.891847133636475,6,-1.1486411889394124,-6.891847133636475,6,1.114346367617448,6.7546678483486176,-0.22031794488430023,-0.8812717795372009,4,-0.14707758029301962,-0.8824654817581177,6,-0.14707758029301962,-0.8824654817581177,6,-0.07324036459128061,0.001193702220916748,-0.7767828702926636,-1.1875867322087288,0.41255520532528556,0.001751343409220396,-4.340723872184753,-6.753474146127701,2.413590222597122,0.0008399486541748047
mgsm_0174,True,stable_wrong,False,False,False,True,False,True,95,93,190,188,913,The answer is,none_found,,-0.0014980528503656387,-0.004494158551096916,3,-3.989043712615967,-15.956174850463867,4,-4.037956555684407,-12.113869667053223,3,3.987545659765601,15.95168069191277,-5.741583506266276,-17.224750518798828,3,-0.00539740826934576,-0.02158963307738304,4,-4.694708824157715,-14.084126472473145,3,-5.736186097996931,-17.203160885721445,-0.0027011940255761147,-0.008103582076728344,3,-3.4688806533813477,-13.87552261352539,4,-3.692804972330729,-11.078414916992188,3,3.4661794593557715,13.867419031448662,-5.349996566772461,-16.049989700317383,3,-0.0198918916285038,-0.0795675665140152,4,-4.454163233439128,-13.362489700317383,3,-5.330104675143957,-15.970422133803368,-9.723731757762533,-8.796284134499729,-0.5213662004098296,0.40608142285297344,-33.154841577634215,-29.83784116525203,-2.084261660464108,1.2327387519180775
mgsm_0175,True,stable_wrong,False,False,False,True,False,True,15,5,25,370,1029,none_found,none_found,,-0.935502827167511,-1.871005654335022,2,-1.3748135566711426,-4.124440670013428,3,-0.574305256207784,-1.722915768623352,3,0.4393107295036316,2.2534350156784058,-0.8301854133605957,-1.6603708267211914,2,-0.5432471434275309,-1.6297414302825928,3,-1.3084672292073567,-3.9254016876220703,3,-0.2869382699330648,-0.030629396438598633,-0.20034171640872955,-0.4006834328174591,2,-1.0752334594726562,-3.2257003784179688,3,-0.7348748048146566,-2.2046244144439697,3,0.8748917430639267,2.8250169456005096,-1.1137162446975708,-2.2274324893951416,2,-0.6006788015365601,-1.8020364046096802,3,-1.3651598294576008,-4.095479488372803,3,-0.5130374431610107,-0.4253960847854614,-0.7262489994366964,-1.3879291862249374,0.4355810135602951,-0.22609917322794593,-2.2840644121170044,-3.250413030385971,0.5715819299221039,-0.3947666883468628
mgsm_0176,True,broken,False,True,False,False,False,False,100,100,180,283,93,The answer is,Final Answer: The answer is,,-0.0029229894280433655,-0.011691957712173462,4,-3.595644950866699,-14.382579803466797,4,-0.0029229894280433655,-0.011691957712173462,4,3.592721961438656,14.370887845754623,-2.8918159008026123,-11.56726360321045,4,-0.007496428210288286,-0.029985712841153145,4,-2.8918159008026123,-11.56726360321045,4,-2.884319472592324,-11.537277890369296,-0.0029573047067970037,-0.011829218827188015,4,-2.9776690006256104,-11.910676002502441,4,-0.0029573047067970037,-0.011829218827188015,4,2.9747116959188133,11.898846783675253,-2.364943027496338,-9.459772109985352,4,-0.004670935217291117,-0.018683740869164467,4,-2.364943027496338,-9.459772109985352,4,-2.3602720922790468,-9.441088369116187,-6.47704143403098,-5.33498378819786,-0.6180102655198425,0.5240473803132772,-25.90816573612392,-21.33993515279144,-2.47204106207937,2.096189521253109
mgsm_0177,True,stable_wrong,False,False,False,True,False,True,350,1250,7,351,720,none_found,none_found,,-0.0033368676900863647,-0.016684338450431824,5,-5.750244140625,-11.50048828125,2,-3.319279909133911,-13.277119636535645,4,5.746907272934914,11.483803942799568,-0.083534836769104,-0.41767418384552,5,-3.297459363937378,-6.594918727874756,2,-1.9760409593582153,-7.904163837432861,4,3.213924527168274,6.177244544029236,-0.003966917842626571,-0.01983458921313286,5,-4.516448020935059,-9.032896041870117,2,-2.688758134841919,-10.755032539367676,4,4.512481103092432,9.013061452656984,-0.1010420560836792,-0.505210280418396,5,-3.2823896408081055,-6.564779281616211,2,-1.9451791048049927,-7.780716419219971,4,3.1813475847244264,6.059569001197815,-2.53298274576664,-1.3311335183680053,-1.2344261698424823,-0.03257694244384757,-5.306559398770332,-2.9534924514591694,-2.470742490142584,-0.1176755428314209
mgsm_0178,True,stable_wrong,False,False,False,True,False,True,122,26,46,177,751,The answer is,none_found,,-0.002115101863940557,-0.0063453055918216705,3,-3.5182406107584634,-10.55472183227539,3,-3.5398104190826416,-14.159241676330566,4,3.5161255088945227,10.548376526683569,-3.5555073420206704,-10.666522026062012,3,-2.9789756139119468,-8.93692684173584,3,-0.03069748729467392,-0.12278994917869568,4,-0.5765317281087237,-1.7295951843261719,-0.004784717534979184,-0.014354152604937553,3,-3.017806053161621,-9.053418159484863,3,-3.1874077320098877,-12.74963092803955,4,3.0130213356266418,9.039064006879926,-3.1973288853963218,-9.591986656188965,3,-2.27817440032959,-6.8345232009887695,3,-0.07017141580581665,-0.2806856632232666,4,-0.9191544850667319,-2.7574634552001953,-4.092657237003246,-3.9321758206933737,-0.5031041732678809,-0.34262275695800826,-12.27797171100974,-11.796527462080121,-1.5093125198036432,-1.0278682708740234
mgsm_0179,False,stable_correct,True,False,False,False,False,False,130,130,130,816,737,the answer is,Final Answer: The answer is,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0180,False,stable_correct,True,False,False,False,False,False,20,20,20,285,156,The answer is,最终答案,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0181,False,stable_correct,True,False,False,False,False,False,160,160,160,301,834,The answer is,none_found,clean_answer_equals_swap_answer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mgsm_0182,True,stable_wrong,False,False,False,True,False,True,23,12,18,248,158,The answer is,最终答案:,,-0.0055598001927137375,-0.016679400578141212,3,-4.515976270039876,-13.547928810119629,3,-4.64336617787679,-13.930098533630371,3,4.510416469847162,13.531249409541488,-3.971792538960775,-11.915377616882324,3,-0.0030428885171810784,-0.009128665551543236,3,-3.695916175842285,-11.087748527526855,3,-3.968749650443594,-11.906248951330781,-0.003435684678455194,-0.010307054035365582,3,-3.8263524373372397,-11.479057312011719,3,-3.8779287338256836,-11.63378620147705,3,3.8229167526587844,11.468750257976353,-3.1820062001546225,-9.546018600463867,3,-0.004922964920600255,-0.014768894761800766,3,-3.1220649083455405,-9.366194725036621,3,-3.177083235234022,-9.531249705702066,-8.479166120290756,-6.9999999878928065,-0.6874997171883779,0.7916664152095718,-25.43749836087227,-20.99999996367842,-2.0624991515651345,2.3749992456287146
mgsm_0183,True,stable_wrong,False,False,False,True,False,True,2,258,259,364,854,none_found,none_found,,-0.785063624382019,-3.140254497528076,4,-2.7323291301727295,-10.929316520690918,4,-1.124976634979248,-2.249953269958496,2,1.9472655057907104,7.789062023162842,-2.314082622528076,-9.256330490112305,4,-0.6168171763420105,-2.467268705368042,4,-0.6711705327033997,-1.3423410654067993,2,-1.6972654461860657,-6.789061784744263,-0.49407443404197693,-1.9762977361679077,4,-2.4471993446350098,-9.788797378540039,4,-0.6879403591156006,-1.3758807182312012,2,1.9531249105930328,7.812499642372131,-2.245569944381714,-8.982279777526855,4,-0.6693979501724243,-2.6775918006896973,4,-0.650424599647522,-1.300849199295044,2,-1.5761719942092896,-6.304687976837158,-3.644530951976776,-3.5292969048023224,0.005859404802322388,0.12109345197677612,-14.578123807907104,-14.11718761920929,0.02343761920928955,0.4843738079071045
mgsm_0184,True,stable_wrong,False,False,False,True,False,True,25,16.67,3,362,372,none_found,none_found,,-0.004769944275418918,-0.028619665652513504,6,-3.956326484680176,-7.912652969360352,2,-3.713171641031901,-11.139514923095703,3,3.951556540404757,7.884033303707838,-2.1058104832967124,-12.634862899780273,6,-0.01564699038863182,-0.03129398077726364,2,-3.531735102335612,-10.595205307006836,3,-2.0901634929080806,-12.60356891900301,-0.008581741402546564,-0.05149044841527939,6,-3.01216459274292,-6.02432918548584,2,-2.766690254211426,-8.300070762634277,3,3.0035828513403735,5.9728387370705605,-1.9221399625142415,-11.53283977508545,6,-0.034929290413856506,-0.06985858082771301,2,-2.781367619832357,-8.34410285949707,3,-1.887210672100385,-11.462981194257736,-6.041720033312838,-4.890793523440759,-0.9479736890643835,0.2029528208076956,-20.487602222710848,-17.435819931328297,-1.9111945666372776,1.1405877247452736
mgsm_0185,True,broken,False,True,False,False,False,False,30,30,60,207,408,The answer is,Final Answer: The answer is,,-0.008161272232731184,-0.02448381669819355,3,-3.748020807902018,-11.244062423706055,3,-0.008161272232731184,-0.02448381669819355,3,3.7398595356692867,11.219578607007861,-1.9650444984436035,-5.8951334953308105,3,-0.5127949714660645,-1.5383849143981934,3,-1.9650444984436035,-5.8951334953308105,3,-1.452249526977539,-4.356748580932617,-0.005336126933495204,-0.01600838080048561,3,-3.045502026875814,-9.136506080627441,3,-0.005336126933495204,-0.01600838080048561,3,3.040165899942319,9.120497699826956,-1.7777239481608074,-5.333171844482422,3,-0.37076354026794434,-1.112290620803833,3,-1.7777239481608074,-5.333171844482422,3,-1.406960407892863,-4.220881223678589,-5.192109062646826,-4.447126307835182,-0.6996936357269679,0.04528911908467603,-15.576327187940478,-13.341378923505545,-2.0990809071809053,0.13586735725402832
mgsm_0186,True,stable_wrong,False,False,False,True,False,True,5,53,6,91,908,答案是:,none_found,,-0.0014815799271066983,-0.004444739781320095,3,-4.924016952514648,-9.848033905029297,2,-0.002141969744116068,-0.004283939488232136,2,4.922535372587542,9.843589165247977,-2.6065171559651694,-7.819551467895508,3,-3.183225393295288,-6.366450786590576,2,-2.761350393295288,-5.522700786590576,2,0.5767082373301187,-1.4531006813049316,-0.00594068318605423,-0.01782204955816269,3,-3.9694252014160156,-7.938850402832031,2,-0.00848777312785387,-0.01697554625570774,2,3.9634845182299614,7.921028353273869,-2.41531769434611,-7.24595308303833,3,-3.176302671432495,-6.35260534286499,2,-2.754427671432495,-5.50885534286499,2,0.7609849770863852,-0.8933477401733398,-4.345827135257423,-3.202499541143576,-0.9590508543575806,0.18427673975626657,-11.296689846552908,-8.814376093447208,-1.9225608119741082,0.5597529411315918
mgsm_0187,True,repaired,False,False,True,False,False,False,106,87.64,106,143,488,The answer is,Final Answer: The answer is,,-0.0020483038388192654,-0.012289823032915592,6,-3.368164539337158,-13.472658157348633,4,-3.368164539337158,-13.472658157348633,4,3.366116235498339,13.460368334315717,-3.929208755493164,-23.575252532958984,6,-0.34044158458709717,-1.3617663383483887,4,-0.34044158458709717,-1.3617663383483887,4,-3.588767170906067,-22.213486194610596,-0.006023425608873367,-0.036140553653240204,6,-2.624018907546997,-10.496075630187988,4,-2.624018907546997,-10.496075630187988,4,2.6179954819381237,10.459935076534748,-3.423669179280599,-20.542015075683594,6,-0.15168511867523193,-0.6067404747009277,4,-0.15168511867523193,-0.6067404747009277,4,-3.271984060605367,-19.935274600982666,-6.954883406404406,-5.889979542543491,-0.7481207535602152,0.3167831103006997,-35.67385452892631,-30.395209677517414,-3.000433257780969,2.2782115936279297
mgsm_0188,True,repaired,False,False,True,False,False,False,50,199,50,331,196,The answer is,The answer is,,-0.0008297218009829521,-0.0033188872039318085,4,-4.402048110961914,-13.206144332885742,3,-4.402048110961914,-13.206144332885742,3,4.401218389160931,13.20282544568181,-4.814057350158691,-19.256229400634766,4,-0.007256319746375084,-0.021768959239125252,3,-0.007256319746375084,-0.021768959239125252,3,-4.806801030412316,-19.23446044139564,-0.00182910927105695,-0.0073164370842278,4,-3.775292714436849,-11.325878143310547,3,-3.775292714436849,-11.325878143310547,3,3.773463605165792,11.318561706226319,-4.2443132400512695,-16.977252960205078,4,-0.004395653493702412,-0.013186960481107235,3,-0.004395653493702412,-0.013186960481107235,3,-4.239917586557567,-16.96406599972397,-9.208019419573247,-8.01338119172336,-0.627754783995139,0.5668834438547492,-32.43728588707745,-28.28262770595029,-1.8842637394554913,2.2703944416716695
